


100212  0:01:41  393 Connect	bitnami@localhost on 
		  393 Init DB	bitnami_mediawiki
		  435 Query	SELECT /* MediaWikiBagOStuff::_doquery 74.64.110.59 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		  434 Query	SELECT /* Title::isDeletedQuick 74.64.110.59 */  1  FROM `archive`  WHERE ar_namespace = '0' AND ar_title = 'Main_Page'  LIMIT 1
		  434 Query	SELECT /* LinkCache::addLinkObj 74.64.110.59 */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '0' AND page_title = 'Main_Page'  LIMIT 1   FOR UPDATE
		  434 Query	SELECT /* Revision::fetchFromConds 74.64.110.59 */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_page = '1' AND page_id = '1' AND (rev_id=page_latest)  LIMIT 1
		  434 Query	SELECT /* Article::pageData 74.64.110.59 */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_namespace = '0' AND page_title = 'Main_Page'  LIMIT 1
		  434 Query	SELECT /* Revision::fetchFromConds 74.64.110.59 */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE (page_id=rev_page) AND rev_id = '8'  LIMIT 1
		  434 Query	SELECT /* Revision::loadText 74.64.110.59 */  old_text,old_flags  FROM `text`  WHERE old_id = '8'  LIMIT 1
		  434 Query	SELECT /* Article::pageData 74.64.110.59 */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_id = '1'  LIMIT 1
		  434 Query	SELECT /* LinkHolderArray::replaceInternal 74.64.110.59 */ page_id, page_namespace, page_title, page_is_redirect, page_len FROM `page` WHERE (page_namespace=0 AND page_title IN('News', 'Foobar'))
		  434 Query	BEGIN
		  434 Query	INSERT /* Revision::insertOn 74.64.110.59 */  INTO `text` (old_id,old_text,old_flags) VALUES (NULL,'<big>\'\'\'MediaWiki has been successfully installed.\'\'\'</big>\n\nConsult the [http://meta.wikimedia.org/wiki/Help:Contents User\'s Guide] for information on using the wiki software.\n\nHi, welcome to the homepage... please feel free to edit everything in the website... the more the activity the better.... thanks Carlo\n\nMake sure to add links to the new pages you add...  like this: [[ News ]]\n\n[[foobar]]','utf-8')
		  434 Query	INSERT /* Revision::insertOn 74.64.110.59 */  INTO `revision` (rev_id,rev_page,rev_text_id,rev_comment,rev_minor_edit,rev_user,rev_user_text,rev_timestamp,rev_deleted,rev_len,rev_parent_id) VALUES (NULL,'1','15','','0','0','74.64.110.59','20100212144033','0','399','8')
		  434 Query	UPDATE /* Article::updateRevisionOn 74.64.110.59 */  `page` SET page_latest = '15',page_touched = '20100212144033',page_is_new = '0',page_is_redirect = '0',page_len = '399' WHERE page_id = '1' AND page_latest = '8'
		  434 Query	DELETE /* Article::updateRedirectOn 74.64.110.59 */ FROM `redirect` WHERE rd_from = '1'
100212  9:40:34  434 Query	INSERT /* RecentChange::save 74.64.110.59 */  INTO `recentchanges` (rc_timestamp,rc_cur_time,rc_namespace,rc_title,rc_type,rc_minor,rc_cur_id,rc_user,rc_user_text,rc_comment,rc_this_oldid,rc_last_oldid,rc_bot,rc_moved_to_ns,rc_moved_to_title,rc_ip,rc_patrolled,rc_new,rc_old_len,rc_new_len,rc_deleted,rc_logid,rc_log_type,rc_log_action,rc_params,rc_id) VALUES ('20100212144033','20100212144033','0','Main_Page','0','0','1','0','74.64.110.59','','15','8','0','0','','74.64.110.59','0','0','387','399','0','0',NULL,'','',NULL)
		  434 Query	SELECT /* EmailNotification::notifyOnPageChange 74.64.110.59 */  wl_user  FROM `watchlist`  WHERE wl_title = 'Main_Page' AND wl_namespace = '0' AND (wl_user != 0) AND (wl_notificationtimestamp IS NULL)
		  434 Query	COMMIT
		  435 Query	BEGIN
		  435 Query	DELETE /* MediaWikiBagOStuff::_doquery 74.64.110.59 */ FROM `objectcache` WHERE keyname='bitnami_mediawiki:pcache:idhash:1-0!1!0!!en!2'
		  435 Query	INSERT /* MediaWikiBagOStuff::_doinsert 74.64.110.59 */ IGNORE INTO `objectcache` (keyname,value,exptime) VALUES ('bitnami_mediawiki:pcache:idhash:1-0!1!0!!en!2','ïU€n7Õ≥æb¥Ω\0’ﬁl\'\ruÈÉë∆‚X@‹Ê±†vG!.π πñT√ˇﬁJ´ Óà ≠DŒpÊÃô·—Ω(JëÃ•ÛËÓª–v!ÂÖxÚ‚J$ÕÓB2ˆ¢»ÛüE2igìÖZ—cváµí_’F¡ZzX \Z]U°˜ÀNÎ=(„É‘\ZÎtí-fÙ°cÉIF⁄Ÿµ5æ”¬\Za\"aÌp9M÷!¥\"À\Z2›R‹Ü§÷≠2^e7®[Aö‡®¥Ù~ö:tFjåÇ\n\Zø5îC=Må]Z≠Ì6ô˝F<|Ô·cßjúdrKÎ®\Zz62(kÄﬁùWf·s@v∂“a⁄x£~Ç-Í 6¡F«5˝nÂ\n”4ÖV£ÙKD\rKá—á ¿Gt˚∞Ê‡ ‚„¬´OÒ≤±„Yı®¬>.àÜÙ‡$Õ∆√µt⁄ˆhÓ‰©9.Êëu\rZ±œò¡-00{€±ô√êÀÜ)/˛ÓPyå*S„.m◊mˆ∑˛D|\\ÃÄøÄπÎ¸oà_áµv!›w≤i«\\ú5S¶$Æ÷yZú˙N†OI·.jKÖKTÓî?&≥e¥û¿&√—Ñp>ß\"\"›ak]ÃÈ€Y`Í∑±5Be;\r?øsÎ√w≠45ıß“9yı\'\n»≥2ˇÆ∏*a±Ëÿ¥ZÍì[u\rÕŸ¯}ÿµhºzDj_@Xv&ﬂ\'œ9˘`4ö\r»ø»G‰‰Ω%´8Öa\r‹√B#ı«âf—F°j∫¶kQåÚa1ÃáC4√∏é@∑Énj”BôS™≤(ãÀÀ¸‚8gº˘ó$ü§YuƒÔ\'ûúd,E.ûû…VêÌöÍ\\Yß‹é\rt≈$È¿ΩÆÔ‰JU…x!Ú®%,,‹º^]h#È\r◊å˜ÅPı…_‚‚]R¢Êwtûx‚%ÈTëæM£È-ÉÌA‚IQF)Jñ3\nÁì√R‘£˜azí1;>?˜‡éÌ;Ø®<€ø≠œ,\\Ím√7ËÃõI˚pßs<ÉLﬂ$P≠˜dS_0N»âMñÈ´1q-üÌG÷a∑±{É≤æ\rÿºÆpcÌyõﬂì·´tÜtÈ’Ó1·Îëò;€¢/F¢$≤ﬂúˇÕºinYÊV´j6ˇt¨ï\'⁄˜qd^\r—qx_ÕJQñW≈Eëåüˇ','20100213144034')
		  435 Query	COMMIT
		  434 Query	BEGIN
		  434 Query	SELECT /* LinksUpdate::getExistingLinks 74.64.110.59 */  pl_namespace,pl_title  FROM `pagelinks`  WHERE pl_from = '1'   FOR UPDATE
		  434 Query	INSERT /* LinksUpdate::incrTableUpdate 74.64.110.59 */ IGNORE INTO `pagelinks` (pl_from,pl_namespace,pl_title) VALUES ('1','0','Foobar')
		  434 Query	SELECT /* LinksUpdate::getExistingImages 74.64.110.59 */  il_to  FROM `imagelinks`  WHERE il_from = '1'   FOR UPDATE
		  434 Query	SELECT /* LinksUpdate::getExistingExternals 74.64.110.59 */  el_to  FROM `externallinks`  WHERE el_from = '1'   FOR UPDATE
		  434 Query	SELECT /* LinksUpdate::getExistingInterlangs 74.64.110.59 */  ll_lang,ll_title  FROM `langlinks`  WHERE ll_from = '1'   FOR UPDATE
		  434 Query	SELECT /* LinksUpdate::getExistingTemplates 74.64.110.59 */  tl_namespace,tl_title  FROM `templatelinks`  WHERE tl_from = '1'   FOR UPDATE
		  434 Query	SELECT /* LinksUpdate::getExistingCategories 74.64.110.59 */  cl_to,cl_sortkey  FROM `categorylinks`  WHERE cl_from = '1'   FOR UPDATE
		  434 Query	SELECT /* LinksUpdate::getExistingProperties 74.64.110.59 */  pp_propname,pp_value  FROM `page_props`  WHERE pp_page = '1'   FOR UPDATE
		  434 Query	SELECT /* BacklinkCache::getLinks 74.64.110.59 */  /*! STRAIGHT_JOIN */ page_namespace,page_title,page_id  FROM `templatelinks`,`page`  WHERE tl_namespace = '0' AND tl_title = 'Main_Page' AND (page_id=tl_from)
		  434 Query	COMMIT
		  434 Query	BEGIN
		  434 Query	SELECT /* BacklinkCache::getLinks 74.64.110.59 */  /*! STRAIGHT_JOIN */ page_namespace,page_title,page_id  FROM `redirect`,`page`  WHERE rd_namespace = '0' AND rd_title = 'Main_Page' AND (page_id=rd_from)
		  434 Query	UPDATE /* HTMLCacheUpdate::invalidate 74.64.110.59 */  `page` SET page_touched = '20100212144034' WHERE (page_id IN ('5'))
		  434 Query	COMMIT
		  434 Query	BEGIN
		  434 Query	UPDATE /* SiteStatsUpdate::doUpdate 74.64.110.59 */ `site_stats` SET ss_total_edits=ss_total_edits+1
		  434 Query	COMMIT
		  434 Query	BEGIN
		  434 Query	show /*  74.64.110.59 */ global variables like 'ft\_min\_word\_len'
		  434 Query	REPLACE /* SearchMySQL::update 74.64.110.59 */ INTO `searchindex` (si_page,si_title,si_text) VALUES ('1','main page','  mediawiki hasu800 been successfully installed.  consult theu800 user\'su800 guide foru800 information onu800 using theu800 wiki software. hiu800 welcome tou800 theu800 homepage... please feel free tou800 edit everything inu800 theu800 website... theu800 more theu800 activity theu800 better.... thanks carlo make sure tou800 addu800 links tou800 theu800 newu800 pages youu800 addu800... like this news foobar ')
		  434 Query	COMMIT
		  434 Query	BEGIN
		  434 Query	SELECT /* Job::pop 74.64.110.59 */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		  434 Query	COMMIT
		  434 Quit	
		  435 Quit	
		  436 Connect	bitnami@localhost on 
		  436 Init DB	bitnami_mediawiki
		  436 Query	SET /* Database::open  */ sql_mode = ''
		  436 Query	BEGIN
		  436 Query	SELECT /* Article::pageData  */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_namespace = '0' AND page_title = 'Main_Page'  LIMIT 1
		  436 Query	SELECT /* Title::loadRestrictions  */  *  FROM `page_restrictions`  WHERE pr_page = '1'
		  437 Connect	bitnami@localhost on 
		  437 Init DB	bitnami_mediawiki
		  437 Query	SET /* Database::open 74.64.110.59 */ sql_mode = ''
		  437 Query	SELECT /* MediaWikiBagOStuff::_doquery 74.64.110.59 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:pcache:idhash:1-0!1!0!!en!2'
		  437 Query	SELECT /* MediaWikiBagOStuff::_doquery 74.64.110.59 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		  436 Query	UPDATE /*  74.64.110.59 */ `page` SET page_counter = page_counter + 1 WHERE page_id = 1
		  436 Query	COMMIT
		  436 Query	BEGIN
		  436 Query	SELECT /* LinkBatch::doQuery 74.64.110.59 */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='74.64.110.59') OR (page_namespace=3 AND page_title='74.64.110.59') OR (page_namespace=1 AND page_title='Main_Page')
		  436 Query	SELECT /* User::checkNewtalk 74.64.110.59 */  user_ip  FROM `user_newtalk`  WHERE user_ip = '74.64.110.59'  LIMIT 1
		  436 Query	SELECT /* Revision::getTimestampFromId 74.64.110.59 */  rev_timestamp  FROM `revision`  WHERE rev_id = '15' AND rev_page = '1'  LIMIT 1
		  436 Query	BEGIN
		  436 Query	UPDATE /* SiteStatsUpdate::doUpdate 74.64.110.59 */ `site_stats` SET ss_total_views=ss_total_views+1
		  436 Query	COMMIT
		  436 Query	BEGIN
		  436 Query	SELECT /* Job::pop 74.64.110.59 */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		  436 Query	COMMIT
		  436 Quit	
		  437 Quit	
100212  9:40:36  438 Connect	bitnami@localhost on 
		  438 Init DB	bitnami_mediawiki
		  438 Query	SET /* Database::open 74.64.110.59 */ sql_mode = ''
		  438 Query	BEGIN
		  438 Query	SELECT /* LinkCache::addLinkObj 74.64.110.59 */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '0' AND page_title = 'Foobar'  LIMIT 1
		  438 Query	SELECT /* Title::getTitleProtection 74.64.110.59 */  *  FROM `protected_titles`  WHERE pt_namespace = '0' AND pt_title = 'Foobar'
		  438 Query	SELECT /* Title::getCascadeProtectionSources 74.64.110.59 */  pr_page,page_namespace,page_title,pr_expiry,pr_type,pr_level  FROM `templatelinks`,`page_restrictions`,`page`  WHERE tl_namespace = '0' AND tl_title = 'Foobar' AND (tl_from=pr_page) AND pr_cascade = '1' AND (page_id=pr_page)
		  438 Query	SELECT /* Block::load 74.64.110.59 */  *  FROM `ipblocks`  WHERE ipb_address = '74.64.110.59' AND ipb_auto = '0'
		  438 Query	SELECT /* Block::loadRange 74.64.110.59 */  *  FROM `ipblocks`  WHERE (ipb_range_start LIKE '4A40%') AND (ipb_range_start <= '4A406E3B') AND (ipb_range_end >= '4A406E3B')
		  438 Query	SELECT /* Block::load 74.64.110.59 */  *  FROM `ipblocks`  WHERE ipb_address = '74.64.110.59' AND ipb_auto = '1'
		  438 Query	SELECT /* Title::getTitleProtection 74.64.110.59 */  *  FROM `protected_titles`  WHERE pt_namespace = '0' AND pt_title = 'Foobar'
		  439 Connect	bitnami@localhost on 
		  439 Init DB	bitnami_mediawiki
		  439 Query	SET /* Database::open 74.64.110.59 */ sql_mode = ''
		  439 Query	SELECT /* MediaWikiBagOStuff::_doquery 74.64.110.59 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		  438 Query	SELECT /* Revision::fetchFromConds 74.64.110.59 */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE page_namespace = '8' AND page_title = 'Helppage' AND (rev_id=page_latest) AND (page_id=rev_page)  LIMIT 1
		  438 Query	SELECT /* LinkHolderArray::replaceInternal 74.64.110.59 */ page_id, page_namespace, page_title, page_is_redirect, page_len FROM `page` WHERE (page_namespace=12 AND page_title IN('Contents'))
		  438 Query	SELECT /* IndexPager::reallyDoQuery (LogPager) 74.64.110.59 */  log_type,log_action,log_user,log_namespace,log_title,log_params,log_comment,log_id,log_deleted,log_timestamp,user_name,user_editcount,ts_tags  FROM `logging` FORCE INDEX (page_time,user_time) INNER JOIN `user` ON ((user_id=log_user)) LEFT JOIN `tag_summary` ON ((ts_log_id=log_id))  WHERE (log_type != 'suppress') AND log_type = 'delete' AND log_namespace = '0' AND log_title = 'Foobar' AND (log_deleted & 1 = 0) AND (user_id = log_user)  ORDER BY log_timestamp DESC LIMIT 51
		  438 Query	SELECT /* Title::getCascadeProtectionSources 74.64.110.59 */  pr_expiry  FROM `templatelinks`,`page_restrictions`  WHERE tl_namespace = '0' AND tl_title = 'Foobar' AND (tl_from=pr_page) AND pr_cascade = '1'
		  438 Query	SELECT /* Title::isDeletedQuick 74.64.110.59 */  1  FROM `archive`  WHERE ar_namespace = '0' AND ar_title = 'Foobar'  LIMIT 1
		  438 Query	SELECT /* Title::isDeletedQuick 74.64.110.59 */  1  FROM `archive`  WHERE ar_namespace = '0' AND ar_title = 'Foobar'  LIMIT 1
		  438 Query	SELECT /* LinkHolderArray::replaceInternal 74.64.110.59 */ page_id, page_namespace, page_title, page_is_redirect, page_len FROM `page` WHERE (page_namespace=4 AND page_title IN('Copyrights'))
		  438 Query	SELECT /* Title::getTitleProtection 74.64.110.59 */  *  FROM `protected_titles`  WHERE pt_namespace = '0' AND pt_title = 'Foobar'
		  438 Query	SELECT /* LinkBatch::doQuery 74.64.110.59 */ page_id, page_namespace, page_title, page_len, page_is_redirect FROM `page` WHERE (page_namespace=2 AND page_title='74.64.110.59') OR (page_namespace=3 AND page_title='74.64.110.59') OR (page_namespace=1 AND page_title='Foobar')
		  438 Query	SELECT /* Article::pageData 74.64.110.59 */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_id = '0'  LIMIT 1
		  438 Query	SELECT /* User::checkNewtalk 74.64.110.59 */  user_ip  FROM `user_newtalk`  WHERE user_ip = '74.64.110.59'  LIMIT 1
		  438 Query	SELECT /* Title::getTitleProtection 74.64.110.59 */  *  FROM `protected_titles`  WHERE pt_namespace = '0' AND pt_title = 'Foobar'
		  438 Query	SELECT /* Job::pop 74.64.110.59 */  *  FROM `job`  WHERE job_id >= 0  ORDER BY job_id LIMIT 1
		  438 Quit	
		  439 Quit	
100212  9:41:04  440 Connect	bitnami@localhost on 
		  440 Init DB	bitnami_mediawiki
		  440 Query	SET /* Database::open 74.64.110.59 */ sql_mode = ''
		  440 Query	BEGIN
		  440 Query	SELECT /* LinkCache::addLinkObj 74.64.110.59 */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '0' AND page_title = 'Foobar'  LIMIT 1
		  440 Query	SELECT /* Title::getTitleProtection 74.64.110.59 */  *  FROM `protected_titles`  WHERE pt_namespace = '0' AND pt_title = 'Foobar'
		  440 Query	SELECT /* Title::getCascadeProtectionSources 74.64.110.59 */  pr_page,page_namespace,page_title,pr_expiry,pr_type,pr_level  FROM `templatelinks`,`page_restrictions`,`page`  WHERE tl_namespace = '0' AND tl_title = 'Foobar' AND (tl_from=pr_page) AND pr_cascade = '1' AND (page_id=pr_page)
		  440 Query	SELECT /* Block::load 74.64.110.59 */  *  FROM `ipblocks`  WHERE ipb_address = '74.64.110.59' AND ipb_auto = '0'
		  440 Query	SELECT /* Block::loadRange 74.64.110.59 */  *  FROM `ipblocks`  WHERE (ipb_range_start LIKE '4A40%') AND (ipb_range_start <= '4A406E3B') AND (ipb_range_end >= '4A406E3B')
		  440 Query	SELECT /* Block::load 74.64.110.59 */  *  FROM `ipblocks`  WHERE ipb_address = '74.64.110.59' AND ipb_auto = '1'
		  440 Query	SELECT /* Title::getTitleProtection 74.64.110.59 */  *  FROM `protected_titles`  WHERE pt_namespace = '0' AND pt_title = 'Foobar'
		  441 Connect	bitnami@localhost on 
		  441 Init DB	bitnami_mediawiki
		  441 Query	SET /* Database::open 74.64.110.59 */ sql_mode = ''
		  441 Query	SELECT /* MediaWikiBagOStuff::_doquery 74.64.110.59 */ value,exptime FROM `objectcache` WHERE keyname='bitnami_mediawiki:messages:en'
		  440 Query	SELECT /* Title::isDeletedQuick 74.64.110.59 */  1  FROM `archive`  WHERE ar_namespace = '0' AND ar_title = 'Foobar'  LIMIT 1
		  440 Query	SELECT /* LinkCache::addLinkObj 74.64.110.59 */  page_id,page_len,page_is_redirect  FROM `page`  WHERE page_namespace = '0' AND page_title = 'Foobar'  LIMIT 1   FOR UPDATE
		  440 Query	SELECT /* Title::getTitleProtection 74.64.110.59 */  *  FROM `protected_titles`  WHERE pt_namespace = '0' AND pt_title = 'Foobar'
		  440 Query	SELECT /* Article::pageData 74.64.110.59 */  page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len  FROM `page`  WHERE page_id = '0'  LIMIT 1
		  440 Query	SELECT /* Revision::fetchFromConds 74.64.110.59 */  rev_id,rev_page,rev_text_id,rev_timestamp,rev_comment,rev_user_text,rev_user,rev_minor_edit,rev_deleted,rev_len,rev_parent_id,page_namespace,page_title,page_latest  FROM `page`,`revision`  WHERE page_namespace = '0' AND page_title = 'Foobar' AND (rev_id=page_latest) AND (page_id=rev_page)  LIMIT 1
		  440 Query	BEGIN
		  440 Query	INSERT /* Article::insertOn 74.64.110.59 */ IGNORE INTO `page` (page_id,page_namespace,page_title,page_counter,page_restrictions,page_is_redirect,page_is_new,page_random,page_touched,page_latest,page_len) VALUES (NULL,'0','Foobar','0','','0','1','0.605164832219','20100212144104','0','0')
		  440 Query	INSERT /* Revision::insertOn 74.64.110.59 */  INTO `text` (old_id,old_text,old_flags) VALUES (NULL,'== FOO?\n\nWe all love [http://www.nytimes.com/|news].','utf-8')
		  440 Query	SELECT /* Revision::getPreviousRevisionId 74.64.110.59 */  page_latest  FROM `page`  WHERE page_id = '7'  LIMIT 1
		  440 Query	INSERT /* Revision::insertOn 74.64.110.59 */  INTO `revision` (rev_id,rev_page,rev_text_id,rev_comment,rev_minor_edit,rev_user,rev_user_text,rev_timestamp,rev_deleted,rev_len,rev_parent_id) VALUES (NULL,'7','16','Created page with \'== FOO?  We all love [http://www.nytimes.com/|news].\'','0','0','74.64.110.59','20100212144104','0','52','0')
		  440 Query	UPDATE /* Article::updateRevisionOn 74.64.110.59 */  `page` SET page_latest = '16',page_touched = '20100212144104',page_is_new = '1',page_is_redirect = '0',page_len = '52' WHERE page_id = '7' AND page_latest = '0'
		  440 Query	DELETE /* Article::updateRedirectOn 74.64.110.59 */ FROM `redirect` WHERE rd_from = '7'
		  440 Query	INSERT /* RecentChange::save 74.64.110.59 */  INTO `recentchanges` (rc_timestamp,rc_cur_time,rc_namespace,rc_title,rc_type,rc_minor,rc_cur_id,rc_user,rc_user_text,rc_comment,rc_this_oldid,rc_last_oldid,rc_bot,rc_moved_to_ns,rc_moved_to_title,rc_ip,rc_patrolled,rc_new,rc_old_len,rc_new_len,rc_deleted,rc_logid,rc_log_type,rc_log_action,rc_params,rc_id) VALUES ('20100212144104','20100212144104','0','Foobar','1','0','7','0','74.64.110.59','Created page with \'== FOO?  We all love [http://www.nytimes.com/|news].\'','16','0','0','0','','74.64.110.59','0','1','0','52','0','0',NULL,'','',NULL)
